tweet_id,sentiment,tweet,username
1212316772289961985,Mix,?????????? አድናቆት አብኖርማል ሆነብኝ የምትል የመጀመሪያው ሰው ስትሆን ግራ አጋባኸኝ እኮ ካስሽ (ደግሜማ ካሳዬ አልልም ??) ሜሮን ተብላ ስትጠ… ,755674406
1212316871556513792,Mix,ነፍጠኛ ❤???? ክብርና ሞገስ ለነፍጠኞች ቅድመ አያቶቻችን ,755674406
1212317328064557056,Neg,ለዚህ ነው ለካ የማልወፍረው ?? ሶሲ የት ነሽ? በይ እንግዲህ ምግቡን ተክዢበት ነበር ያልሽኝ? ?? ,755674406
1212317568524005376,Mix,እንጃ!??  አንትሽ ሲያደነንቅ ፍሪው ግድ የለሽም ግን። ወዲያው ዞሮ ይጠልዝሻል እሱ እንዲህ ነው እናቴ??????,755674406
1212317875492524036,Nuet,BBC News አማርኛ - ቻይና የሕክምና ባለሙያዎችን ከጥቃት የሚከላከል አዲስ ሕግ አወጣች ,755674406
1212317999702695936,Mix,አዎ አዎ እኔ ያቺ ብሩክሊን ነኝ ፣ አሁን እኔ ትሪቢካ ውስጥ እገኛለሁ  ከ DeNiro ጎን ለጎን ፣ ግን ለዘላለም እቆያለሁ  እኔ አዲሱን ሲያትራ ነኝ ፣ እና እዚህ ስላደረግኩኝ  ,755674406
1212318155680419845,Pos,ቢመችህ ባይመችህ ===ሀብታም ብትሆን ባትሆን  ሰላትን አላህ ካገራልህ ከዚውጭ ትልቅ ደስታ ሰላም የምታገኝበት ነገር የለም!!,755674406
1212318175603445760,Nuet,እነ ዓፄ ሚኒሊክ የሚሉት ኡነት ነው። ኢትይጵያ በሃዛብ እና በአረመኔ ከግራኝ ጀምሮ ብዙ ተሰቃይታለች።  ትክክል ለመሆኑ ማንኛውም የ… ,755674406
1212305593375039488,Nuet,በመነጨ መንፈስ ስለታወርን እንጂ ፣ ህወሃት ስታስራቸው የነበሩ ሰዎች ያለምክንያት እንዳልነበረና ትክክለኛ እርምጃ እንደነበረ አሁን ሰዎቹ ከሚሰሩት ስራ አኳያ ስመለከተው አምኛለሁ።  ልደ…,1294239872
1212319384997371905,Mix,2020 የራሳችንን ችግር የምናወራበት አፍ ብቻ ሳይሆን የሌሎችንም ችግር የምንሰማበትት ጆሮ እንዲሰጠን ምን ምኞቴ ነው ??  መልካም አዲስ አመት ✌,755674406
1212318199296999424,Neg,isis 6 ህፃናትን በጥይት ደብድቦ ገደለ ሲባል ሰምቼ አላውቅም፡፡ የእነዚህ ጭካኔ ወደር የማይገኝለት ነው፡፡ ሰው ግን እንዴት ነው እንደዚ አውሬ የሆነው፡፡,412508285
1212319822786310144,Nuet,ደቡብ ክልል አስተዳደር ፅ/ቤት,755674406
1212318936768888832,Nuet,ወደ ትግራይ መግባታቹ ካልቀረ ኣዲግራትም ኣማራ ኣለ።  1 ኮታ ብትይዙለት ጥሩ ነው።,1294239872
1212320653379919879,Nuet,በኢትዬ የሽግግር መንግሥት ይመስረት  የሚል አቋም የያዙ ሶስት ፖርቲዎች በጋራ ለመስራት ተስማሙ ።  ,755674406
1212320881843867648,Pos,The desert❤. ምግቡ ምንድን ነው?  ብርቱካን ከእንጀራ ጎን?  አረ ተው የመዓድ ስርአት ይከበር።,755674406
1212320973707468800,Mix,እሥክንድር ነጋ ከ23ቱ የአዲሥ አበባ ወንበሮች አንዱን ከተሸነፍኩ ከፖለቲካው ራሤን አገላለሁ! እያለ ነው! ••• ! :D :D :D ! ፖለቲካው ውሥጥ ነው እንዴ ያለው አሁን?,755674406
1212319938213531648,Nuet,በሱዳን ለውጥ ከተጀመረ ወዲህ ኢትዮጵያ የወታራዊ ሽግግር ም/ቤትና የነፃነትና ለውጥ ሃይሎችን በማደራደር ለተጫወተችው ሚና የሱዳን ማዕከላዊ ባንክ ምስጋና አቀረበ (በሱዳን የኢትዮጵያ… ,412508285
1212321883154190336,Mix,ኢትዮጵያን ናት የሚሉ ስላሉ፣ አከራካሪ ነው። በመሰረቱ አፍሪካ በረጅም ታሪኳ ሄደት በጉልበተኛ መንግስት ታምናለች። ችግሩ ከሰውው ነው። ረግጦ የሚገ… ,755674406
1212321695765352449,Nuet,ታዲያ! ሳህኑስ ቢሆን ሲበላበት አደል የሚቆሽሸው። ጤፍ 4000 ብር ገብቶ ቁርስና ምሳን ለመስሪያ ቤት ክበቦች outsource እያረግን  ባለንበት ሁኔታ ...,1294239872
1212322356204646401,Mix,ጌታ ሆይ በህልምህ ነው በለኝ።?? ይሄኮ ምርጫን ለማሸነፍ the best groundspeed! ፓርቲያችን ጠቅላላ ጉባዔውን ለመጥራት ዝግጅቱን ይጀምራል መግለጫው በዛን እለት ??,755674406
1212321926640799744,Pos,ዳዊት መለሰ ምርጥ ሰው ሁሌም ዘፈኖቹ እኮ አዲስ ናቸው ጥንቅ ብለው ተለፍቶባቸው የተሰሩ ናቸው????! መቼ ይሆን አዲስ አልበም ሚያወጣው ????,412508285
1212322522882084864,Pos,አልገልህምን ምን አመጣው ይላል ያገሬ ሰው,755674406
1212322536148602880,Nuet,ኢንዲች ቢለህ እንዳትጠረጢር! ዘማኑ ኤደሬሴበት ተክኖሎጂ በቅርቡ ኢናመጣሌን።,412508285
1212322686057271299,Nuet,ሸገር fm ላይ የሆነ ጊዜ ስለ ደበበ ሰይፉ ፕሮግራም ሰርተው ነበር። ስለ ስራዎቹ እና ራሱ ግጦሞቹን ሲያነባቸው ያሰሙ ነበረ። አነባበቡ በዜማና በሰሜት ነው። መቼም አይረ… ,755674406
1212322883185397761,Pos,††† ?????? ????❤️ ?????? ††† ††† ሳታቋርጡ ጸልዩ፣ በሁሉ አመስግኑ  ††† ††† 1ኛ ወደ ተሰሎንቄ ሰዎች 5:17-18 ††† ✞??????✞አሜን✞??????✞ ✞??????✞አሜን✞??????✞ ✞❤❤❤✞አሜን✞❤❤❤✞,755674406
1212323399948787715,Mix,ኢትዮጵያና ሱዳን፣ በሱዳን ወደብ አጠቃቀም ዙሪያ ስኬታማ ውይይት አድርገዋል፡፡ እ.ኤ.አ በ2003 የሱዳን መንግስት ለኢትዮጵያ ሎጅስቲክ አገልግሎት እንዲውል በፖርቱ አቅራቢያ የሰጠው… ,755674406
1212322703056785408,Nuet,ቡና ወዳጆች በሙሉ  እንኳን ደስስስ ያለን። በቃ እኔ ማቱሳላን ነው መሆን የምፈልገው! ?? ,412508285
1212323511219478528,Neg,እኔ እንዲሁ እነማቱሳላ ሁሉ ሲያልፉ ላይ ነው ማለት ነው cheers☕☕??!,755674406
1212324099256655872,Neg,ወይ ፈጣሪ አሁን ደሞ ቡና መጠጣት ልጀምር ነው ,755674406
1212322464535076864,Nuet,በጣም አሪፍ:  ግን ይህን አረም ወደ ሌላ ጥቅም ሊቀይር የሚችል ጥናትስ የላችሁም ? ውድ አብኖች,1294239872
1212323672234635265,Pos,እሺ እኔ በግብዣው ደስተኛ ነኝ ??,412508285
1212324224460873728,Neg,ከራስሽ ጋር የተጣላሽ እንዲህ ያለ አስነዋሪ ንግግር እንዴት ካፍሽ ይወጣል?,755674406
1212324990357389312,Pos,አመሰግናለሁ??????,755674406
1212325093969453056,Pos,በመጀመሪያው ያሉንን ለመጠበቅ ጠባቂዎችን ከእስር አስፈቱን !!!!!,755674406
1212324938029383681,Nuet,ታህሳስ 22፣2012  የኤክሳይዝ ታክስ አዋጅ መከለስን ተከትሎ፣ አዋጁ ሳይፀድቅ በተለያዩ ምርቶችና ሸቀጦች ላይ ዋጋ የሚጨምሩ ነጋዴዎች ላይ እርምጃ መውሰድ ጀምሬያለሁ ብሏል የንግድና… ,1294239872
1212325219051823104,Pos,YEAR OF REVIVAL!!????????  ሶምሶንም ስለ ሁለቱ ዓይኖቼ ፍልስጥኤማውያንን አሁን እንድበቀል፥ እግዚአብሔር አምላክ ሆይ፥ እባክህ፥ አስበኝ፤ አምላክ ሆይ፥ ይህን አንድ ጊዜ…,755674406
1212326540085727232,Mix,ማን ነበር ጌታቸው ረዳ? አውቅሽ ነበር ማውቅሽ ቦታ ጠፋኝ !!! አላዛኝ ጥግ ተቀምጦ ማላዘን,755674406
1212326103597158401,Neg,የእኛን ለእኛ ተወውና ይልቅ አትፍዘዙ,1294239872
1212326554786770944,Pos,ሸገርን በማስዋብ ፕሮጀት ስር፣ ወንዞችን ማፅዳት ወንዞችን ማከም የሚለው አገላለፅ በጣም ተመችቶኛል።  በሺዎች የሚቆጣሩ የስራ ዕድል መፈጣሩን መስማት ያስደስታል። ይህ ከፕሚ አቢይ… ,412508285
1212326815513100288,Mix,የገንዲ መድሐኒት እንደ ተወጋ በሬ ፈዘናል።ተስፋችንን ለኢዜማ አስረክበን ከህወሓት የባሰውን ዘመን በቁዘማ እየጠበቅን ነው,755674406
1212327425243275264,Nuet,News አማርኛ - ጃዋር መሃመድ ኦሮሞ ፌደራሊስት ኮንግረስን መቀላቀሉን ፓርቲው አረጋገጠ ,755674406
1212329048543825921,Neg,እሱ ምንድን ነው?,755674406
1212326972547911680,Nuet,እኔ ብቻ ነኝ አደይ አበባ የመሰለኝ  ምን አልባት የ ምዕራቡ አለም የኛን አደይ እውቅና እየሰጣት ይሆን ,1294239872
1212329618121854976,Nuet,በጥበቃ የሚተዳደሩ አባት በዚህ ወር የቆጠረው የመብራት ቢል ግራ ቢገባቸው መብራት ሃይል ሄደው የምጠብቀውንም ቤት መብራት አንድ ላይ ቆጠራችሁኔብኝ ብለው ቀወጡት።,755674406
1212329630356652034,Mix,Happy new year ?? dear 2020 ሁለት ሺ አስራ ሁለት ሰላምታ ያቀርብልሃል ብለሽ ንገሪልኝ::,755674406
1212327156317065216,Neg,እና በህዝቧ ላይገና ያልተቋጨ መከራ አለ) የዶክተር አቢይ ብልፅግና የሰሜን ኢትዮጵያ ፖለቲከኞችን ርስ በርስ ካና ከሰ ብኋላ ኢትዮጵያውያንን ለማሸማቀቅ ኢትዮጵያን ቀጥቅጦ ለመግ…,412508285
1212329713831731205,Nuet,እንዲህ ዓይነት ድንቅ ስራ ለምን ሸገር ብቻ እንደሚወሰን አይገባኝም!!!  የሸገር ወንዞችን ብቻ ሳይሆን ሸገር ዙሪያ ያሉ ተራሮች ለምን በዛፍ ተከላ አይዋበም፣ በዚህ በርካታ ሺህ ቋሚ… ,755674406
1212330263780495365,Mix,ለመሆኑ   -ቡራዩ ላይ የከተማው አቀማመጥ አስቸጋሪ ስለሆነ ጭፍጨፋውን መከላከል አልቻልንም ያሉት police ሀላፊ  -Dodola ላይ ቆመው ኦሮሞ ያልሆኑ ዜጎችን ሲያስጨፈጭፉ የነበሩ… ,755674406
1212330867743436800,Nuet,ዓይነት ድንቅ ስራ ለምን ሸገር ብቻ እንደሚወሰን አይገባኝም!!!  የሸገር ወንዞችን ብቻ ሳይሆን ሸገር ዙሪያ ያሉ ተራሮች ለምን በዛፍ ተከላ አይዋበም፣ በዚህ በርካታ ሺህ ቋሚ የስራ ዕድል…,755674406
1212331315024089088,Nuet,ከ23ቱ ውስጥ ኢህአዴግ (ብልጽግና) አንድ ወንበር ካሸነፈ አመራራችን ‹‹ፌል›› አድርጓል ብለን እንጠየቃለን፡፡ ተጠያቂነቱ የሚጀምረው ደግሞ ከእኔ ነው፡፡,755674406
1212330120431595520,Nuet,በዚሁ ከቀጠልን በወረሃ ታህሳስ “መልካም እንቁጣጣሽ” የሚል text ይደርሰኛል ??,412508285
1212331190692265985,Nuet,የባለአደራው ሰብሳቢ ጋዜጠኛ እስክንድር ነጋ (ምንጭ፡- ርዕዮት ሚዲያ)  ‹‹አሁን ባለን ቁመና አዲስ አበባ ላይ የምንቀሳቀሰው በፓርላማ 23ቱንም መቀመጫዎች ለ… ,1294239872
1212331466836852737,Mix,እስኪ እንገምት፣   በመጪው ምርጫ አዲስ አበባ ላይ ማን ያሸንፋል?   (በግዕዝ አልፋቤት ነው የተዘረዘሩት። ይህ መሬት ላይ ያለውን እውነት አይገልጽም ግን በኔ ትዊተር ክበብ ያለውን ይገልጻል።),755674406
1212332844997120000,Nuet,በኛ እምነት አሁን ባለው ሁኔታ ወደ ምርጫ የሚገባ ከሆነ በማግስቱ ውይም በዕለቱ ወደ ቀድሞው 2010 ሁኔታ ነው የምንመለሰው። አቶ ልደቱ አያሌው ,755674406
1212331675071471618,Nuet,እኔ ከፖለቲካው ተባርሬ የምወጣው አዲስ አበባ ላይ ከ23ቱ የፓርላማ መቀመጫዎች ኢህአዴግ አንዱን ካሸነፈ ነው፡፡ ….በአጠቃላይ የእኛ የምርጫ አካሄድ የሚሆነው ኢህአዴግን በሰላማዊ መ… ,1294239872
1212333188518944768,Nuet,መሀመድ ቢን ዘይድ እ.ኤ.አ. በ 2019 ለሰላም ከፍተኛ አስተዋጽኦ ያበረከቱ ምርጥ የአረብ መሪ ተብለው ተመረጡ፡፡ አክራሪነትን ለመከላከልም ከፍተኛ ሚና ተወጥተዋል ተብሏል፡፡ ,755674406
1212331486365573121,Nuet,ከዚያም ባሻገር የገጠር መሬቶችና የተፈጥሮ ሀብቶች ለምን እንዲያምሩ አይደረግም? ከሺዎች በላይ በሚሊዮን የሚቆጠሩ ወጣቶች የስራ ዕድል ያገኛሉ።  የሚከፈላቸው ብር ነው፣ ዶላር አይደለ… ,412508285
1212333832529203201,Mix,እናንተ ኢትዮጵያውያን ግን ምን ነካችሁ 2020 ገና ነው ተረጋጉ; ብቻ ጤናውን ይስጣችሁ ትደርሱበታላችሁ። አታሽቃብጡ,755674406
1212334282284421120,Pos,ስለ ሀብት ማውራት ነውር የሆነባት አገር ,755674406
1212334134208671746,Nuet,ከስደተኞች ካምፕ እስከ ካናዳ የተደረገው የኢትዮጵያዊው እልህ አስጨራሽ ጉዞ ,412508285
1212334734996623364,Pos,ሴ.ሜትር የሚረዝም ቀንድ ከአንድ ግለሰብ ጀርባ ላይ ተወገደ,755674406
1212335105521401856,Nuet,ይህ ቪድዮ የሚያሳየው ከ Bellevue Hotel ከፍ ብሎ በሚገኘው እና በተለምዶ የካ ጋራ ተብሎ በሚጠራው ስፍራ እየተካሄደ የሚገኘውን የደን ምንጠራ ነው። ቦታው ለሪል ስቴት ድር… ,755674406
1212333607571902464,Mix,በህዳሴ ግድብ ዙርያ የደን ምንጠረ ወንጀል ብሎ የሚከስ መንግስት በየካ ያሳየው ትእግስት! ይህ ኢትዮጵያ ነው! ,1294239872
1212336407986999296,Neg,ድሬዳዋ፣ ደምቢደሎ ፣ አምቦ እና ወለጋ ዩኒቨርሲቲዎች ተዘግተዋል ::  የብልፅግና ኦአኦ የብልግና መሪ መቼ ነው ቁጭ ብለህ ለህዝብ የምታገለግለው መዞር መዞር መዞር ደደብ መሪ¡,412508285
1212336871717691392,Nuet,የኢትዮጵያ ፖለቲከኛ ማለት ኮ “ትግራይ ለምን ለብቻዋ ሰላም ሆነች” ብሎ በቅናት የሚቃጠል ኋላቀር ፍጡር ነው። እናም ሰላሟን ለማደፍረስ ብዙ ሚልዮን በጀት መድቦ ሴራ ሲጎነጉን ያድራል ይውላል።,755674406
1212337675883073536,Neg,እኛ ሰዓት ግምገማዎች,755674406
1212336944681799680,Nuet,አሁን ባለው ሁኔታ በደቡብ ክልል ካሉት Ethnic group ብሔረሰቦች በቁጥር 1ኛ የወላይታ ህዝብ ሆኖ እያለ ነገር ግን ከድርጅታዊም ከመንግስታዊም አሜራርነት ተገልሏል፤ከሕገመንግስት ውጭ በብዙ ቁጥር በሚያንሱት ይመራል።,1294239872
1212337553711476736,Mix,የሀገሬ የቁም እንስሳት ቁጥር እያሻቀበ ነው: ድሬዳዋ ዩኒ. ተማሪውን ከህንጻ ላይ ወርውረው የገደሉትን ከብቶች በጎንደር/ጠገዴ ደግሞ ክፋና ደግ መለየት የማይችሉ 6 ህጻናት የረሸኑ… ,412508285
1212337718233092096,Nuet,እኔ የሚገርመኝ ኣቢ ንጹህ ሰብኣዊና ደሞክራስያዊ ሰው እንደሆነ ነው የሚናገረው።ታድያ ለኢሳይያስ ምኑን ወዶለት ነው ይህን ያክል ፍቅርን ኣክብሮት የሚያሳየው።ኢሳይያስኮ ደሞክራሲ የማይፈልግ ኣምባገነን ጨቋኝ መሪ ነው።,755674406
1212338962972528640,Neg,የሞት ፍርድማ መቅረት የለበትም,755674406
1212338224519090182,Nuet,ሞጣ ላይ በተፈፀመው ሙስሊሞችን የማፅዳት ዘመቻ ከ300ሚ ብር በላይ የሚገመት ንብረት እንደወደመ ወደቦታው ያቀናው አጣሪ ኮሚቴ ይፋ አድርጓል።,412508285
1212339061299580929,Nuet,በህክምናው ዘርፍ ጠበብቶች የተገኙ በርካታ የቴክኖሎጂ ግኝቶች አሉ፡፡ ከነዚህም መካከል የህክምናውን ዓለም ይበልጥ እንደሚያዘምኑ ተስፋ የተጣለባቸው አበይት የቴክኖሎጂ ግኝቶች በተከታዩ…,755674406
1212339524971499525,Pos,አትጨነቁ,755674406
1212337809828335616,Mix,ልደቱ ሰዎስት አማራጭ ቀርቦለት ይለፈኝ አለ ። ጎበዝ ጠያቂዎም በተራዎ ተመሳሳይ ጥያቄ ሚመስል ይለፈኝ አለች ። ይገርማል ላገር የምንሰራና የምንቆረቆር እንጂ ...አይደለንም ጁሀር ሁላ,1294239872
1212339477986840576,Neg,ባክሽ የቡና ሻጭ ወሬ ነው,412508285
1212340665104949248,Pos,“እናንተ ከእነርሱ እጅግ አትበልጡምን? ከእናንተ መካከል ተጨንቆ በዕድሜው ላይ አንዲት ሰዓት መጨመር የሚችል አለን? እናንተ እምነት የጐደላችሁ እግዚአብሔር ዛሬ ታይቶ በነጋታው እሳት… ,755674406
1212340742225616896,Nuet,ለበዓል የጠረረበት ትራፊክ አስቁሞኝ  አኔ: ምን አጠፋው ? ?? እሱ: እያሽከረከርክ ነው የነዳኸው ?????♂️?????♂️ ,412508285
1212341358440124417,Pos,እናንተንማ እንዴት አብልጦ አያለብሳችሁ? ስለዚህ ምን እንበላለን? ምን እንጠጣለን? ምንስ እንለብሳለን?’ብላችሁ አትጨነቁ አሕዛብ እነዚህን ነገሮች ሁሉ ለማግኘት ይጨነቃሉና የሰማዩ አ… ,755674406
1212341581279313922,Nuet,ከተማ አስተዳደር ፖሊስ ጽሕፈት ቤት ኃላፊ፣ የፖሊስ ወንጀል መከላከል ኃላፊ ፣ የሚሊሻ ጽሕፈት ቤት ኃላፊ እና የሚሊሻ ስምሪት ኃላፊ ኃላፊነታቸውን በአግባቡ ባለመወጣታቸው ተጠርጥረው በ…,755674406
1212342087838027777,Mix,በአሁኑ ዘመን ስህትት ሰርቶ ማምለጥ አይቻልም ----***--- ኢየሱስ ግን ቢሆን ይህን ነገር አያደርገውም፡፡ ጨርቁን ነክተው የተፈወሱ እንኳ ነበሩ ,755674406
1212342527719878657,Mix,የመቅዳት ጊዜ በእኛ ላይ ነው። የመጨረሻው balls የእርስዎ አዲሱ ማስተርስ። ከበግ ጠቦት ደም አጥቡ coochie እና እና በየግዜው እንቆቅልሽ ይሆናል,755674406
1212342397084086273,Neg,አይ ድንቁርና የአሜሪካ የፊልም አጃቢዎችን ለጥፈህ ኦሮሞ ምናምን ትላለህ አይ ዝቅጠት፡፡,412508285
1212343282405191680,Pos,the Lord first!?? ▪️ነገር ግን ከሁሉ አስቀድማችሁ የእግዚአብሔርን መንግሥትና ጽድቁንም ፈልጉ ፤ይህም ሁሉ ይጨመርላችኋል። _Mathew; 6☀️☀️??,755674406
1212341395366842368,Mix,የጌታቸው አረጋዊም ቃለመጠይቅ ተከታትየዎለሁኝ መንዳታ ነው ዳግማይ ክብሮም ነው ።LTV ግን ሁቡዕ ድርታቹኮ የዛሬ አስራምናምን አመትኮ ነው ምናቀው ።አራዊት ሁላ,1294239872
1212345244261527554,Mix,???????????? ከመጥፎ ሃሳቤ ቴራሱ ይገታኛል የምትል መስሎኝ ነበር ?? ኧረ ተፋታት  በአዲስ ዓመት አትነጅሳት ፏ ብላ ታክብርበት ??,755674406
1212345665315053568,Neg,ራሳቸው የሚሠሩት ሕጋዊ ሌላው የሚያደርገው ሕገወጥ ጥር ሁለት ማፍረስ እንጀምራለን ብለዋል አይደል?,755674406
1212343705757241349,Nuet,ለሃግም ለሃንግም ተመሳሳይ ምላሽ የሚሰጥ ብዙሃን የተፈጠረው ግን ከመቼ ጀምሮ ነው???,412508285
1212344806984339456,Neg,የሚሸከሙት ግብዳ የጥንት ክላሾኮቭ እራሳቸው የማይስታውሱት  በዛ ዱኑዛዜያቸው እና ግብዳ ጡንቻቸው ላይ ሲጨመር ... ጌታን ...የሆነ ግኡዝ ነው እኮ የሚሆኑት .… ,1294239872
1212345879413346304,Nuet,ኧረ አሁን በእሪ በከንቱ ኮንዶሚኒየም ሳልፍ ትዝ ብላኝ ነው??,755674406
1212346604029718528,Nuet,ይሄማ ቀላል ነው...ቅዱስ ጊዮርጊስ እና ኢትዮዽያ ቡና ,755674406
1212346903905624064,Pos,የሰላም መልክተኝነት መለኮታዊ ጥሪው በመሆኑ እንደሚሳካለት ከእርግጠኛ በላይ ነኝ።,755674406
1212346017762267136,Nuet,መካሪ ያጣው እንደ አንተ አይነቱ ነው። አንድ ፓርቲ የሚወዳደርበትን ምርጫ አሸንፋለው ብሎ እንጅ እሸነፋለው ብሎ አይወዳደርም። እስክንድር ራሱን ችሎ የሚቆም የመርህ ሰው ነው።,412508285
1212347308978950146,Nuet,የሴናሪዮ ቀረጻ ስብሰባ በማን? ስንት ግዜ? ውጤቱ? እና አላማው?  ??   50 ተጽእኖ ፈጣሪዎች   ??   3  ስብሰባዎች 11 ቀኖች 8  ሌሊቶች   ??    4 ሴናሪዮዎች   የተለያየ… ,412508285
1212347394945363968,Neg,ማልማት የማይችሉ የበዙባት ሀገር። ,755674406
1212346356398002178,Neg,እረ ጉድ ነው የመሃሉ በከንቲባው ጽ/ቤት እየተመራ የከተማው ዳር በቄሮ እና ሚኒሻ እየተመራ ማጠር ሆኖዋል ስራቸው!,1294239872
1212347575124267013,Neg,ግራ ገባን እኮ ታከለ ያባቱ እርሻ ይመስል ለሙስና እና ለሌብነት በሚመች መልኩ መሬት እያደለ ነው,755674406
1212347322400739329,Neg,ትንታኔ ??????  ግለሰቡ  ግለሰቡ አደገኛ ነው  ግለሰቡ በእርግጥ ተጽኖ ፈጣሪ ነው  ግለሰቡ ሃብት አካብቷል  ግለሰቡ ወደ ኦፌኮ ሄደ ወይስ ኦፊኮ ወደ ግለሰቡ መጣ  ግለሰቡ ብልጽግናን ሊበቀ…,412508285
1212347969032335360,Pos,ሰዎች ለህጻናት  የሚያሳዩትን ቅንነት  ለምን ለአዋቂዎች ማድረግ ይሳናቸዋል?,755674406
1212348240978415618,Neg,ቡልቡላ አካባቢ ከሆንሽ ዝም ብለሽ እጠሪና ጏ በይ ... ምነው ሲሉሽ... ጀባ በሉኝ በያቸው ??,755674406
1212347706242412547,Nuet,ዛሬ የመሬት ጀባ ማያ ቀን ነው እንዴ... ትደብቁናላችሁ አይደል ??,1294239872
1212348547166855174,Mix,ኮንሰርቱን ገብቼ አይቼም አሁንም አልወጣለህ ብሎኝ ስልኬን እያንጫጫሃት ነው!!! ♥♥♥ ያቆይልን አቦ!!!,755674406
1212348903699501057,Neg,ፕሮፌሰር ኢሊችን የአመቱ በጎ ሰው ብሎ የሸለመ ሰው ለኔ ቅቤ ያጠጣኛል ብለህ ካሰብክ ተሳስተሃል። ቢመቸው መርዝ በጥብጦ ነው የሚያጠጣህ። ለዚያ አይሁድ ፕሮፌሰር እውቅና ሰጥቶ መ… ,755674406
1212348847021809666,Pos,ከእየሱሴ አንደኛ የምወዳት ወንጌል Seek him first... ለነገሩ የእየሱስዬ ትምህርት ሁሉንም ባነበብኩት ቁጥር ሁሌ ተጨማሪ አዲስ ሃሳብ አገኝበታለሁ። እያንዳንዱ የ… ,412508285
1212348984955752448,Nuet,ሃሃሃሃ ቀልጅ ከአንድ ዓመት በኃላ መሬት በሚሊዮኖች ሆኖ የመገበያያው unit ዶላር ሲሆን ቡልልልልል ማለታችን እንደማይቀር እወቂ ????,412508285
1212348787831771136,Nuet,ለመናገር አሁን ያለንበት ሁኔታ ስለፖለቲካ እምናስብበት ሳይሆን ተባብረን ሀገርን ከዘመናዊ ቅኝ ግዢ የምንታደግበት ነው። ሀገር ስልህ  ኢትዮጵያን እንደሆነች አሮጊት ሴትዮ እንዳትስላት። የራስ…,1294239872
1212349090572488704,Pos,እያለ እሱ ቢታበይም ሰው አምላክ አይደለም ሁሉንም አያውቅም ሁሉንም አያይም። **** ትናንት የመረቅኻት ዛሬ የረገምኻት፣ በነማን ሃሳብ ነው ምድሪቱን ያወቅኻት? **** ከዝብርቅርቅ አለ…,755674406
1212349934348967936,Nuet,ጠ/ሚ ዶ/ር ዐቢይ ለዓለም አቀፉ ማህበረሰብና በውጭ ሀገር ለሚኖሩ ኢትዮጵያውያን የእንኳን አደረሳችሁ መልዕክት አስተላለፉ። ,755674406
1212349274643714048,Nuet,የፌደራል መጅሊስ የሞጣን ጉዳይ ተከትሎ የተቋቋመ ንዑስ ኮሚቴ  መጅሊስ  ዝግ ስብሰባ ተቀምጠዋል። ምላሹን እንጠብቃለን!,412508285
1212350568561291269,Nuet,የህዳሴ ግድብ አሁን የሚገኝበት ሁኔታ። ,412508285
1212350420670124033,Pos,አባታችን ብፁዕ ወ ቅዱስ አቡነ ፍራንሲስ ፓትሪያሪክ ወ እጨጌ ዘመንበረ ሮማ በሰው አምሳል ሊተናኮላቸው የመጣን አጋንነታዊ ኃይል ሲከላከሉ። በረከታቸው አይለየን። ,755674406
1212350846467485696,Nuet,ይቺ እኔም አይቅርብኝ ባለ አዲስ አመትነት••••,1294239872
1212351915759153152,Mix,እነ አይቅርብኝ ባለ አዲስ አመቶች፤ አዲስ አመታችሁ የሚከበረው በየ፮ ወር ነው?? እረ በህግ አምላክ ።,755674406
1212352275651403776,Nuet,ቆሻሻዎቹ አፄዎች የኢትዮጵያን ሙስሊም የበደሉት በደል የትየለሌ ነው!!!,755674406
1212352318601093120,Nuet,Agaw people colonized by Amhara የአማራ ፖለቲከኞች የአገው ህዝብ ላይ ያደረሱት እና እያደረሱ ያሉት በደል ይቅር የሚባል አይደለም የአገው አክቲቪስ...… ,755674406
1212352227031040001,Nuet,ቅኝ ያልተገዛ ኢትዮጵያዊ ሰውነት ነዋ????,1294239872
1212353368255029248,Neg,?? በኛ መጠን የሃበሻን ሴቶች የሚረዳ ልብ የላቸውም ብዬ እንዲሁ በልማድ የማስበው ነገር አለኝ መሰለኝ።,755674406
1212354082175934465,Mix,ዕሮብ በመሆኑ   አፕል ቁርጥ ላይ ፊት??     ??ምን ትወጣላችሁ ተከሰቱ??     ?????? ,755674406
1212354737514958848,Pos,?????? ሁል ጊዜ በጌታ ደስ ይበላችሁ.. ,755674406
1212355245826805760,Mix,ለማና አብይ የተለያየ አቋም ስይዙ ሁላ ፌክ ነው ብለን አቋም ላለመያዝ ወሰን ። ድንጋይ ሁላ በአብይ ከሀዲ ጭንቅላት የሚገዛ አገር ካለ አሁንም እንተያያታለን ።,755674406
1212353500727971840,Pos,ሰዉ ጅምር ፍጥረት ነዉ፡ በቃለ እግዚአብሔር ተገንብቶ የሚያልቅ,1294239872
1212351238932779010,Nuet,ልብ በሉ ኦሮማራኮ ከበተነው ቆየን የኢሀዴግ ሪፎርም ለጆሐር የብቻው ድል ስታረጉ ግዜ ጀምረን አንተያያታለለን አልን ።እኛ ትግሬዎች አገር ወዳድ አርበኞች ነን ላገር ሲባል ሁሉምጋ ነው ምንገጥመው ።,412508285
1212355411988353026,Mix,በማርክሳዊ ሌኒናዊ አመለካከት በመሰረቱ ራስን በራስ ማስተዳደር ነው::መከበር ነውየሌላ ጫና የለም ራሱን ይችልና ይተዳደራል:የጋራ አስተዳደር (federal)አካ… ,755674406
